from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
358006,134388,47163,3164378,18,1040,0,372,289414,86503
40085,40083,738,257810,32,77,0,42,532,267
290784,303394,13155,3033151,16,376,0,767,288036,103105
303031,87254,54286,3808743,21,1208,0,808,521841,163618
40080,290794,51228,4418220,45,1082,0,1188,578337,171260
415044,317528,41301,5382055,25,1145,0,1350,1695806,396586
290677,40085,50916,4330902,40,959,0,944,1835983,307535
290794,87148,59556,4942045,21,1260,0,1178,1386541,377002
415045,40071,58773,5840210,48,1202,0,1412,1677347,408350
290787,428913,46909,4657620,25,1134,14,1211,1265418,361669
290783,290794,3899,938220,21,158,0,260,32586,15146
415045,428917,34,3487,2,6,0,2,26,4
317394,243288,7049,2027826,12,301,0,602,153417,61538
290794,290798,787,210026,27,62,0,56,1055,494
358006,263123,102796,4561712,18,1092,0,741,1205875,292012
290794,434393,55245,6379212,25,1232,0,1620,1558683,421410
87254,243292,55712,5013389,23,1231,0,892,2020260,374077
290784,40085,51545,4393598,37,1053,0,965,1176615,334736
87148,73221,49083,3103373,23,1099,0,721,1583316,258308
263124,375050,44534,4026691,13,1006,0,795,1637971,326724
290787,40086,40718,4118631,24,901,0,1167,1013065,287598
415045,40090,55710,5811094,42,1196,0,1406,1676231,407830
399936,263123,39437,2022716,14,894,0,812,858015,210930
303394,428918,51049,5096263,25,1155,0,1471,1349370,371921
40079,243301,2223,1419157,39,158,0,368,18374,9775
317394,74673,47595,3982754,20,1072,0,967,685804,218733
243301,74673,60802,5374563,27,1108,0,1343,797896,228947
40087,243301,2161,1266876,39,156,0,321,18424,9816
428917,380608,52010,4849448,32,1155,0,1302,1273181,372719
428913,243300,53688,6573428,26,1188,0,1663,1668528,423895
87148,428917,44793,2988845,19,1014,0,361,1530432,245058
317528,40072,11623,3238995,41,367,0,840,366060,130377
290786,40085,50409,4410053,40,1061,0,968,1168393,334736
290798,73221,45358,3344611,32,1012,0,690,317997,115599
40085,243301,2199,1270650,36,156,0,318,18629,9816
290786,40083,39551,4160675,22,933,0,1211,1031943,297433
290677,40079,50780,4521515,43,1049,0,1001,1959542,334338
226179,358006,43461,4401028,25,962,0,994,1461233,386065
40082,290786,47750,4283887,44,1040,0,1135,503711,170907
317580,399936,47763,3187924,14,1074,0,834,349185,125105
290677,263123,47378,4666115,25,1036,0,1332,2011112,348150
226179,317394,42981,4481922,17,1014,4,1101,1475896,391292
290677,73221,49549,3279754,24,996,0,680,618459,115230
290677,263123,47930,4666115,25,1036,0,1332,2011112,348150
317580,290794,8136,1178271,17,281,0,338,80773,32318
87148,108984,40435,2437195,19,940,0,499,990829,140641
263123,415044,26181,946310,19,610,0,367,222134,78056
317528,290794,7385,1176917,18,275,0,348,81097,32845
87148,87254,741,74796,12,61,0,18,32345,256
303394,290786,14621,3119081,21,399,0,697,431885,128385
317580,290786,7971,1167598,18,279,0,334,79538,31831
428917,317580,52237,5386465,31,1151,0,1361,1367776,396640
290677,358006,59995,6981196,26,1288,0,1573,2307973,431148
380608,358006,58873,4932518,22,1281,0,783,1509548,382890
358006,434393,43913,2749397,21,978,0,372,121732,47045
87254,358006,27320,2000778,18,435,0,306,298573,84878
40085,303031,845,489017,37,87,0,73,4983,2703
87254,317580,47043,4809916,22,1229,0,1215,1984565,361927
290796,40086,38175,4044920,24,767,0,1143,1071231,231212
358006,317580,58694,6558771,21,1308,0,1507,1894107,373320
40083,87148,59396,4009115,19,1242,0,865,572873,167614
40090,428905,61079,5885401,40,1193,0,1733,1554978,386371
40087,40080,718,680922,57,100,0,108,6805,3751
108984,40071,52456,4881377,43,1041,0,1174,1579780,407486
40086,263123,49758,5641734,24,1153,0,1632,1249714,372188
243288,87148,56126,4973002,20,1260,0,1102,538482,194674
358006,317580,59053,6558771,21,1308,0,1507,1894107,373320
317528,415045,49599,5031340,21,1146,0,1492,1203533,371645
303031,40079,1140,681999,39,100,0,129,10222,5007
243301,290798,11902,2962823,31,361,0,952,226766,73019
40079,434393,61900,7333372,48,1305,0,1330,1699717,431108
40090,358004,63943,5809720,35,1318,0,888,1533791,380335
317394,290784,7793,1098046,20,281,0,332,73205,30512
317580,243301,6946,2052910,22,297,0,589,156347,60937
428905,317580,56570,5584123,22,1141,0,1458,1868439,399209
317528,290798,6540,1081741,26,247,0,327,66344,27259
87148,40079,60017,4415453,43,1247,0,691,1924010,348528
290783,290796,3629,914525,21,150,0,244,31589,14663
290786,263123,46854,4548539,21,1041,0,1299,1209474,347832
290796,87254,57878,5135177,28,1232,0,1205,1592974,378980
303031,226179,45708,4524734,25,1015,0,1128,983116,281415
358006,317580,63307,6558771,21,1308,0,1507,1894107,373320
87148,375050,68895,5429522,26,1271,0,1462,2118353,394925
87254,243283,57249,5018372,29,1231,0,861,2021047,374350
317580,290794,7921,1178271,17,281,0,338,80773,32318
425394,317528,53059,5585502,17,1135,0,1450,1292058,399187
317528,425394,48068,5188498,20,1109,0,1694,1239363,384105
243300,263123,50316,6415498,29,1139,0,1903,1566428,380058
317528,40078,12858,3430648,40,399,0,895,419839,147506
290784,428917,50866,4644533,23,1132,0,1212,1260508,362112
290796,134388,49781,4417752,28,1072,0,1247,1416720,320883
87254,317580,60143,4809916,22,1229,0,1215,1984565,361927
243288,428905,41112,6560298,24,1161,0,2042,1373969,393214
290784,87254,56733,4993102,20,1232,0,1168,1306713,378980
243283,317394,7428,1918475,17,300,0,631,70627,32165
317394,290794,7630,1125174,22,283,0,339,76010,31704
290786,40086,41721,4116027,23,899,0,1166,993431,287598
87254,317528,56820,4809278,19,1229,0,1207,1984481,361895
317528,290787,7311,1166895,20,273,0,345,79511,32254
290796,243292,14264,3135401,21,384,0,964,292179,105740
108984,243288,43172,5587914,23,1014,0,1387,1611710,421716
375066,226179,44070,3449668,20,1007,0,784,416080,134672
40085,425394,55771,5949289,42,1194,0,1737,1259717,386374
425394,428913,8913,692903,13,241,0,107,84751,30025
425394,290677,45527,4681634,22,1042,0,1406,1148252,358068
428917,40072,61834,5827775,49,1203,0,1413,1392739,408102
40071,317528,9461,3162481,39,336,0,756,226212,75978
290794,303394,13295,3061401,18,378,0,774,325843,103423
87254,87148,717,62092,13,56,0,18,279,89
263123,74673,28309,1293966,17,793,0,596,701029,139296
290786,40071,52724,4419815,42,1065,0,970,1173546,336040
243283,290677,12410,2928757,23,367,0,939,234028,71423
40085,303031,964,489017,37,87,0,73,4983,2703
425394,87254,47493,3407199,15,1077,0,544,948863,288862
40071,317580,9486,3163119,42,342,0,764,226280,76002
263123,290787,45152,4306815,23,1016,0,1405,1617716,343841
317580,290796,7058,1074345,18,251,0,310,63275,25773
40085,290783,20235,4169348,40,519,0,1189,458788,157836
40078,134388,52538,5003953,43,1076,0,1051,781613,233736
375050,87148,61649,5212717,25,1260,0,1449,1331272,384706
40086,358006,58255,5746522,20,1312,0,927,1290327,384382
40083,358004,58021,5655213,18,1300,0,881,1664151,380423
290786,434393,55424,6381536,28,1234,0,1612,1478853,421410
40071,40079,765,682494,56,100,0,107,7544,3767
87148,317580,55857,4786283,22,1257,0,1225,1968813,362025
317580,40086,8028,2958618,22,347,0,765,309948,111074
40087,317394,10134,3147090,39,348,0,804,197530,75024
40079,87148,60229,4386085,43,1256,0,931,485552,167261
40085,87148,49910,4227478,40,1252,0,876,488147,166996
290798,303031,20660,3898042,32,468,0,884,481695,168438
87148,243300,56569,4988949,23,1259,0,897,2008745,374150
40085,290677,42361,4161146,42,940,0,1109,452590,155965
303031,290794,46255,4114071,24,980,0,833,618327,193754
40085,73221,50533,4538226,39,1092,0,949,570199,193464
358006,399936,55422,4690745,27,1194,0,1099,1250215,305545
358006,290796,59397,7273366,30,1289,0,1632,2055248,403453
40087,317580,9485,3164950,43,342,0,765,200144,76002
40078,358004,65810,6027063,41,1326,0,946,1299747,380364
380608,428918,54606,4810858,27,1154,0,1425,1456918,367675
317528,87148,46695,4568823,18,1256,0,1219,1073707,327896
358006,263123,48673,4561712,18,1092,0,741,1205875,292012
290796,40072,45796,4332786,42,955,0,946,1363478,306288
380608,317528,9174,2533552,19,310,0,479,272094,78561
303394,87148,44842,3531280,21,1222,0,811,594186,174967
434393,317580,45163,6982592,26,1249,0,1415,1493063,386890
87148,358004,18157,1911380,17,451,0,304,701530,81207
226179,428917,34228,1134129,20,734,0,434,577497,151461
428917,40082,56831,5839296,49,1203,0,1413,1393083,408281
317580,40071,11721,3286993,45,379,0,849,371823,132479
40078,40090,905,612428,49,95,0,92,5974,3003
40085,317528,9348,3168086,37,336,0,754,201302,75978
290796,425394,53850,4912262,27,1076,0,1424,1569348,370087
73221,434393,49953,3252913,22,1121,0,977,1142475,327126
74673,290783,48588,3949374,19,1085,0,1096,1685039,377937
317528,303031,10415,2759468,18,335,0,539,286775,102194
434393,243292,56470,7931382,30,1282,0,1651,1616445,419037
87254,290796,58337,5645063,25,1238,0,1232,2132990,400063
317394,40082,12129,3221422,35,381,0,578,361240,131905
428918,40078,56951,6016271,49,1205,0,1467,1638105,411314
358006,87254,17672,1847284,16,426,0,300,49942,21294
290794,375050,3549,1083044,17,159,0,222,64338,24022
290783,358006,58033,7554941,18,1276,0,1886,1362592,430476
303394,415045,50543,5095933,24,1154,0,1470,1349208,371877
87148,290787,57492,5463824,25,1261,0,1222,2121834,395939
87148,428917,48461,2988845,19,1014,0,361,1530432,245058
40081,290786,49199,4284446,45,1040,0,1136,1106783,170907
40082,243301,2393,1292094,37,158,0,319,18306,9816
40071,108984,48692,4924076,42,1041,0,1216,976351,261366
317580,290794,7703,1178271,17,281,0,338,80773,32318
380608,358004,60430,4891973,22,1275,0,781,1497526,379224
40071,290787,47491,4257489,46,1036,0,1137,587660,170985
73221,74673,4592,268573,17,76,0,103,3799,1686
243288,263123,48743,6420374,23,1131,0,1904,1257717,381326
290786,290798,773,198231,28,60,0,52,940,480
317528,415045,49884,5031340,21,1146,0,1492,1203533,371645
317528,303394,7873,1885313,13,291,0,409,139105,53816
40080,290794,50391,4418220,45,1082,0,1188,578337,171260
317580,87148,67451,4600899,21,1258,0,1227,1155264,328481
317394,87148,55231,4539124,18,1256,0,1189,1066644,328277
87254,428913,44921,3024136,17,997,0,356,1002624,244627
290794,317528,7732,1279622,17,276,0,419,89062,31661
428917,73221,40626,1568832,26,863,0,690,657939,172165
290783,87148,60654,5635690,20,1266,0,1516,1179851,372863
40081,290784,47603,4267991,42,1030,0,1133,1100650,169143
87148,290796,59356,5621430,25,1263,0,1242,2138263,400303
428917,243292,51966,6598851,30,1184,0,1680,1430191,423934
428905,317394,51332,5544072,19,1143,0,1425,1864234,397285
290798,428913,54073,4837449,36,1135,0,1253,1512289,361887
358006,317528,57529,6558133,18,1305,0,1499,1893983,373276
40085,428913,56391,5789646,43,1199,0,1532,1200394,368730
399936,290784,42272,2436802,16,965,0,530,1062647,261803
40086,290784,38178,3941723,20,924,0,1059,456260,153146
358004,425394,52508,4461610,16,1093,0,674,1302063,284519
303031,87148,59565,3743555,22,1236,0,807,505431,158308
40086,399936,53415,3844257,19,1136,0,921,399405,136769
40087,425394,47425,5945515,45,1197,0,1740,1251925,386374
40082,358004,63838,5895020,40,1323,0,893,1369119,380335
317528,40090,11361,3225801,36,367,0,835,362038,129170
40079,87254,59507,4451273,42,1228,0,932,506118,173851
40086,40071,905,349242,38,90,0,92,6067,3269
290784,415044,50183,4640761,20,1129,0,1209,1259752,361847
40083,380608,1181,767223,14,76,0,104,11660,5217
317580,428917,54624,5066903,26,1151,0,1502,1302077,372118
290796,317528,8107,1196720,19,274,0,392,69852,28272
290794,317580,7956,1270061,17,282,0,407,87231,31021
358004,303394,56161,5183971,16,1262,0,837,1582301,327415
290794,40085,49059,4421848,39,1065,0,972,1263993,336522
428913,290786,49805,4372285,27,1133,2,1364,1202208,351024
358004,40087,68265,5790594,41,1309,0,902,1931932,345772
40085,40078,710,682979,53,98,0,104,6890,3741
303394,303394,20,0,0,2,0,0,0,1
317528,303394,7534,1885313,13,291,0,409,139105,53816
87148,263123,47321,3422030,22,1076,0,992,1721062,291516
303031,40090,917,472032,32,80,0,68,5664,2860
290796,399936,45906,2663810,25,998,0,565,209997,79777
428913,290677,50034,4522498,25,1128,0,1384,1229773,360004
303031,290794,42821,4114071,24,980,0,833,618327,193754
40079,87148,50410,4386085,43,1256,0,931,485552,167261
87148,428905,51572,3468606,18,1099,0,590,1753765,299438
263123,40079,56732,6028939,44,1182,0,1545,1854678,411696
399936,290786,42418,2442478,19,967,0,546,1064443,262270
290794,290786,73,13527,6,18,0,6,42,12
87148,40085,70725,4224840,40,1241,0,634,1905369,342836
317528,74673,50861,4012453,20,1076,0,997,682772,218226
40085,415044,60211,5791846,42,1199,0,1534,1201565,369053
40085,40079,944,688099,54,100,0,105,6932,3767
358006,317580,59247,6558771,21,1308,0,1507,1894107,373320
290783,290786,4141,927547,22,162,0,256,32209,14970
317580,243283,6956,2036514,22,297,0,584,154761,60290
290783,243283,14109,3096497,22,398,0,921,210003,85826
74673,40086,52174,4555850,24,1099,0,1203,1785165,402090
317528,290783,6896,1073149,17,245,0,399,63783,26366
317580,40078,13190,3462724,43,407,0,903,420864,148042
428918,243288,55133,6547077,29,1176,0,1626,1667053,422423
428905,40082,58763,6036954,40,1209,0,1510,1889197,408727
317528,317394,531,59951,8,38,0,60,1894,874
317528,428913,49974,5028855,21,1145,0,1489,1202881,371418
290783,263123,52972,5405342,17,1031,0,1541,1123436,353150
290786,40079,56295,4600666,43,1125,0,1025,1240097,357176
428917,303394,50268,5244400,26,1156,0,1350,1307863,387744
317580,375066,8150,2159120,16,299,0,533,169391,66044
243300,40072,2258,1331651,42,159,0,333,234929,20926
290783,303394,13099,2952180,18,364,0,706,195037,79751
263123,40071,60552,5848088,43,1179,0,1490,1848939,408944
317528,40085,11838,3245155,40,371,0,839,368169,131029
428917,317580,54289,5386465,31,1151,0,1361,1367776,396640
317394,290794,8287,1125174,22,283,0,339,76010,31704
434393,428913,39192,1861502,16,894,0,367,89261,31730
87148,73221,49138,3103373,23,1099,0,721,1583316,258308
399936,290787,43130,2443129,20,967,0,547,1064698,262331
243301,40081,2244,1340562,42,157,0,333,51803,21059
263123,317580,48889,5377010,20,1111,0,1656,1823076,397884
375050,40083,53639,4877220,21,1215,0,936,1291795,370201
428918,40079,58219,6021391,50,1206,0,1468,1638294,411387
317580,87148,55789,4600899,21,1258,0,1227,1155264,328481
87148,399936,53333,3422373,24,1174,0,938,1721229,291564
40085,87148,59438,4227478,40,1252,0,876,488147,166996
40087,290794,40724,4269342,45,1034,0,1141,499197,171888
40085,74673,51037,4773244,43,1100,0,1040,653648,213720
317580,434393,54328,6787451,28,1249,0,1899,1547975,431945
434393,358006,41420,2818621,20,925,0,400,529374,127762
317528,74673,51692,4012453,20,1076,0,997,682772,218226
87148,87254,730,74796,12,61,0,18,32345,256
290794,87254,48226,5007233,20,1232,0,1179,1391805,378980
317580,290787,11192,1168249,19,279,0,335,79619,31863
87148,40079,68288,4415453,43,1247,0,691,1924010,348528
40078,243300,2209,1413171,38,160,0,366,21027,9752
87148,73221,51026,3103373,23,1099,0,721,1583316,258308
290794,73221,43784,3159854,17,968,0,655,343821,109557
87254,399936,52311,3446006,24,1145,0,928,1162356,289896
380608,73221,47413,3556623,22,1036,0,838,691228,186794
74673,40085,52424,4745036,40,1101,0,1181,1798250,407819
290798,434393,59309,6563969,40,1236,0,1655,1897585,421410
375066,263123,44752,4264217,18,1016,0,1283,1061847,305113
290786,87148,59271,4944369,24,1260,0,1170,1296004,377002
358006,243283,60934,6568333,26,1317,0,1138,1895248,373758
317580,317580,26,0,0,2,0,0,0,1
87148,290794,57336,5452874,24,1261,0,1221,2120984,395673
290798,428913,58503,4837449,36,1135,0,1253,1512289,361887
40090,317580,9370,3104868,36,340,0,758,200045,76002
243288,74673,39468,5384285,22,1110,0,1345,668904,230140
375066,40083,53306,4852587,19,1213,0,932,1303447,370200
87254,290786,58851,5486806,24,1242,0,1211,2120697,395876
87254,317528,55663,4809278,19,1229,0,1207,1984481,361895
317580,40081,11814,3284828,45,379,0,849,371011,132221
87148,108984,40396,2437195,19,940,0,499,990829,140641
303031,317528,10723,3031232,18,334,0,521,260344,87951
