from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
2492409,2097155,286050,1962581,12,919,700,551,1017625,232649
1225387,174443,123,6454,3,16,0,6,153,41
1230444,21,470072,2869806,16,1412,1163,658,1757064,397273
609396,24,1376892,11746428,15,3468,3094,4102,10935117,2366294
2496408,963697,227,6595,3,18,0,11,465,77
2492409,954110,78,5110,3,10,0,5,172,23
637736,10,1470973,17380992,34,3909,3278,6285,9906318,2381088
609396,1048603,1237953,11807030,13,3219,2902,4173,10997756,2379743
2492409,2001918,244,8180,4,23,0,5,309,56
2461139,883517,538,9192,8,50,0,15,624,202
1158206,1048604,1364318,3987436,12,3545,3301,1236,6356642,1174936
2496408,2012400,63,1688,2,8,0,2,232,7
1225387,36,1248930,3438217,16,2479,2314,963,5109738,966016
1301484,1048611,1184488,5451247,10,2943,2760,1859,10070604,1700222
1225387,1225382,222,5867,3,14,0,4,136,34
1821673,2097154,1205076,6920534,15,3061,2818,2249,11671884,1953812
290392,1048581,1042157,6651690,11,2681,2427,2187,10320812,1880261
1301484,1048614,1161192,5501313,11,2947,2752,1924,10137799,1713455
1179990,1048590,1215770,3843448,23,3019,2880,1189,6335881,1095190
2641587,1048596,433374,2927488,11,1348,1105,730,1837249,341885
2492409,2492411,98,5590,4,16,0,4,190,27
2496408,2012300,318,7568,6,34,0,8,506,92
1474366,425709,148,8020,4,22,0,8,125,27
2492409,954093,47,1801,2,5,0,2,89,5
1230444,1048594,542519,2868095,11,1330,1027,660,1752833,396478
2641587,1048601,487392,2964771,15,1362,1115,737,1870765,348031
1158646,12,1343554,3983474,13,3531,3327,1204,6330974,1175831
1179990,34,1188580,3814858,25,2995,2911,1181,6253494,1084635
637736,6,1520951,17395304,33,3873,3270,6289,9928773,2385591
1474366,2097155,1043121,8539109,15,2502,2163,3043,13176681,2104007
2267802,2267897,203,9888,5,30,0,8,528,138
345763,2240394,32,3538,4,16,0,4,192,17
2496408,2012296,204,8651,2,14,0,7,540,105
367973,10,1095407,6372378,16,2829,2559,2241,10532852,1807067
1474366,425740,110,8965,4,15,0,4,148,34
2496408,1048611,368725,1628922,6,1001,936,434,1291283,270889
1225387,1227874,120,3495,2,14,0,6,84,17
773377,773377,4,0,0,2,0,0,1,1
1301484,1048585,1137102,5463175,10,2945,2714,1857,10085409,1703179
2377908,9,1379164,15452683,20,3717,3194,5291,10079790,2366519
2492409,954102,242,7163,3,26,0,6,262,45
2461139,878632,273,4174,3,25,0,8,222,59
2267802,411940,157,6846,1,20,0,8,340,76
637736,2097166,1847942,17305731,34,3944,3353,6269,9828537,2364310
345763,38,1301622,9693647,18,3479,2960,3508,11944550,2180689
564745,1048586,573853,5370714,17,1836,1442,1369,1608746,394680
801747,1048588,1496266,10531880,19,3671,3188,3497,13142668,2378718
1158646,1048611,1344215,3944429,12,3561,3400,1195,6229756,1160339
345763,1048601,1237540,9736369,19,3447,2889,3519,12031034,2195906
2267802,1048581,934165,8187398,15,2687,2328,2921,10319020,1896752
1158646,1048593,1322125,3964349,15,3531,3321,1200,6283781,1168618
1935365,2464501,190,3812,4,25,0,5,169,45
609396,2097156,1278585,11773870,13,3416,3023,4110,10961333,2371986
1821673,1048577,1180550,6946351,12,3065,2801,2258,11738425,1964582
2496408,1048612,364163,1616404,12,997,920,433,1254921,264926
2461139,1927243,313,7937,4,39,0,9,512,163
1158206,1158124,599,7254,3,26,0,8,183,50
345763,1048580,1223609,9740716,19,3449,2891,3464,12040811,2197611
1158646,21,1423189,3977200,15,3582,3407,1202,6316173,1173562
1158206,109645,1199,4691,3,18,5,5,101,22
564745,40,635385,5416045,16,1964,1595,1366,1639690,402149
1935365,2464566,313,6793,5,43,0,10,287,91
609396,2097162,1382150,11754242,14,3466,3102,4105,10942820,2367950
1474366,1048585,855780,8484285,13,2474,2122,3028,13101194,2089570
1158206,2142562,703,9111,4,31,0,7,264,80
637736,1048604,1806204,17378145,34,3905,3260,6342,9902576,2380312
290392,12,1047962,6630863,11,2681,2413,2184,10288604,1874216
1179990,126982,139,5309,6,19,0,7,118,22
1583946,27,988338,8656834,24,2737,2433,3048,11260984,2055492
1935365,38,1318305,13738955,15,3518,3119,4534,10491360,2372975
2496408,2012346,435,9537,2,30,0,15,576,118
1301484,7,1145000,5510834,11,2947,2735,1870,10150692,1716051
367973,1048585,1097893,6297708,15,2827,2564,2222,10418972,1785429
2267802,9,930238,8149561,15,2685,2316,2908,10278017,1888375
1158646,110082,250,4962,3,22,0,4,126,25
637736,1048603,1781669,17375937,33,3697,3148,6341,9899786,2379743
1158646,1158571,1118,9048,3,43,0,7,312,84
290392,290392,1240,0,0,2,2,0,0,1
1301484,1048577,1138317,5559001,12,2951,2706,1884,10239359,1732202
564745,564518,275,7850,2,28,0,6,220,66
2496408,963713,202,1748,2,12,0,4,238,9
1935365,2097156,1295058,13738020,14,3468,3042,4480,10490629,2372815
609396,2097159,1414771,11817603,14,3429,3035,4120,11012475,2382685
801747,2097154,1289273,10537841,23,3665,3204,3498,13152229,2380438
773377,1048588,1235309,6917752,19,3085,2815,2258,10742982,1949836
1179990,1179984,116,9940,9,23,0,11,255,78
1158646,1158627,1091,9057,5,48,0,8,315,85
2496408,6,366194,1729832,6,1073,960,455,1490936,307079
801747,2097153,1295089,10534747,22,3664,3197,3497,13147331,2379549
609396,1,1290044,11835624,14,3430,3014,4127,11041137,2388369
1158206,109647,2388,2691,2,7,9,4,63,10
2641587,1048599,529863,2978874,13,1452,1249,737,1882405,350211
1935365,2097166,1620765,13700974,15,3518,3126,4471,10454408,2365011
1583946,2097158,999102,8634962,22,2737,2403,3037,11228412,2049780
345763,345762,13,2094,2,9,0,2,158,7
345763,1394374,70,6088,6,22,0,7,260,23
1225387,2171399,98,5088,3,12,0,6,116,27
2377908,6,1405974,15531558,19,3696,3190,5313,10172185,2385591
2377908,2097169,1435346,15433420,22,3772,3279,5295,10061538,2362591
290392,1048589,1043288,6670412,12,2681,2408,2191,10353421,1886097
1158206,1158290,1246,8000,6,36,1,8,209,60
1474366,32,907417,8538245,18,2582,2245,3042,13175088,2103714
1179990,1180044,124,6159,8,23,0,8,146,32
1225387,1227473,126,5599,3,12,0,6,126,31
1287249,1048584,1415792,4713416,17,3636,3461,1658,9545588,1539755
367973,24,1103927,6306721,17,2827,2579,2226,10432761,1788107
2641587,1048592,441678,2957643,14,1344,1101,734,1864460,346838
2461139,35,1842667,14704905,16,3995,3505,4720,10039420,2364500
609396,1048588,1316841,11801463,14,3428,3025,4115,10990533,2378260
1583946,1048588,980660,8681082,21,2737,2394,3052,11303437,2062802
2188703,2097157,1125790,6772948,10,2843,2668,2087,10525141,1916093
1158646,1048607,1416033,4014276,15,3589,3404,1264,6405035,1187250
773377,1048605,1237209,6896198,22,3085,2857,2255,10700499,1942471
1301484,1301485,28,1261,2,8,0,2,49,5
2496408,1048601,387263,1733439,8,1073,942,455,1498398,308382
2496408,2496407,205,8626,3,16,0,11,535,103
1225387,174946,412,8753,4,28,0,5,232,71
1158206,32,1363813,3969573,16,3584,3386,1174,6293436,1166094
2461139,1048600,1499543,14751388,19,4002,3484,4728,10083546,2374207
1158206,109702,852,6337,5,32,0,10,148,37
1158646,40,1453573,3982764,13,3577,3413,1201,6329360,1175582
2641587,2097163,495256,2995338,18,1338,1092,753,1898095,353048
1583946,30,992096,8604597,20,2737,2422,3034,11183642,2041708
2267802,1048616,967200,8169254,16,2687,2358,2916,10298783,1892648
367973,12,1150532,6324825,16,2829,2567,2233,10458182,1793020
367973,2097162,1105833,6314535,16,2829,2585,2229,10443870,1790252
1583946,13,976861,8675183,20,2737,2403,3051,11291360,2060792
564745,1048610,637018,5378219,16,1964,1593,1361,1613776,395857
1158206,1048580,1693450,4000072,13,3550,3316,1182,6398991,1180963
2377908,1048599,1419378,15453568,22,3770,3273,5296,10080697,2366707
2267802,411954,329,7645,4,46,0,9,378,89
1158206,1048616,1352204,3945413,13,3572,3383,1169,6213539,1154505
345763,1394378,590,9382,8,30,1,13,331,42
2496408,2012323,289,8985,6,24,0,12,553,109
1158206,16,1494846,3920090,14,3520,3284,1166,6139697,1143444
564745,1613394,331,8112,4,38,0,10,235,72
2496408,1048579,355121,1725036,7,1063,928,453,1482201,305505
2267802,1460829,188,6727,3,30,0,9,332,73
2492409,11,295511,1962983,14,919,694,553,1017957,232715
637736,38,1641357,17343712,34,3944,3346,6332,9864261,2372176
1158646,1048614,1348157,3994495,13,3580,3410,1260,6356077,1179702
773377,1821962,83,7684,6,15,0,6,121,17
1935365,34,1664626,13744678,17,3520,3135,4479,10496543,2374110
2188703,1048584,1150828,6792010,11,2847,2682,2093,10575556,1924139
1179990,2097161,1186424,3789327,24,2983,2881,1178,6197179,1076821
1935365,886731,429,9199,6,49,0,10,380,128
2188703,9,1115630,6712147,11,2843,2670,2070,10420066,1897529
1474366,1048596,859694,8483263,14,2504,2145,3031,13099966,2089333
801747,41,1840041,10491333,22,3711,3277,3487,13098308,2370150
1158206,10,1366770,3990283,12,3549,3319,1179,6366115,1176321
1158206,1158137,860,9767,6,38,0,13,290,91
1179990,126983,3353,6323,7,23,6,8,158,37
2461139,1048601,1449340,14787949,17,3961,3423,4793,10128332,2383510
2492409,1048591,312394,1975453,9,923,743,555,1029071,235052
2461139,19,1442852,14713759,15,3946,3425,4718,10048009,2366410
609396,1048583,1363840,11827157,14,3409,3024,4122,11028680,2385854
564745,1048593,587732,5348117,18,1870,1460,1361,1518194,390944
1158646,1158609,1236,8229,3,39,0,8,281,74
345763,345735,57,7912,7,21,0,8,293,32
1158646,1048596,1321279,3955335,13,3522,3309,1196,6258883,1164866
290392,34,1319782,6646859,13,2681,2460,2184,10312944,1878810
1474366,1474522,87,8926,3,15,0,4,146,33
801747,40,1744481,10494239,19,3707,3276,3488,13101196,2370737
564745,1048597,637541,5389684,18,1972,1587,1363,1621857,397801
1158206,27,1423006,3955413,15,3578,3371,1173,6247963,1159528
2492409,952219,161,7563,5,26,0,6,268,47
609396,25,1547248,11790450,18,3472,3093,4111,10977625,2375544
2461139,878670,220,3951,3,24,0,6,210,55
1158206,1158276,668,6681,4,24,0,7,161,42
801747,1048604,1377266,10539655,19,3670,3179,3556,13154904,2380919
1158646,110045,811,5970,3,30,0,5,162,36
2461139,32,1485242,14761797,20,4002,3500,4730,10094173,2376490
1158206,1158207,228,1120,2,8,0,3,44,4
1158206,109630,578,6653,4,23,0,4,156,40
1225387,13,929988,3448748,12,2485,2293,967,5133065,969820
2492409,34,317745,2036622,13,973,773,562,1080650,246218
2267802,34,954560,8182567,17,2687,2362,2918,10313360,1895613
1287249,1048595,1405219,4623505,18,3648,3457,1639,9323877,1504738
2188703,35,1127401,6699108,11,2841,2701,2073,10399686,1893804
564745,1613596,73,4654,2,7,0,7,113,27
290392,9,1047068,6613853,11,2681,2417,2174,10263257,1869481
2492409,7,298132,1955986,12,919,711,551,1012415,231540
1158646,110043,431,4115,2,16,0,4,114,21
1225387,31,1162169,3436066,14,2479,2305,966,5105473,965313
2461139,9,1406784,14717944,16,3947,3421,4717,10052329,2367332
290392,40,1049287,6630153,11,2681,2458,2181,10287442,1874005
2461139,878638,305,3187,2,17,0,4,151,35
2496408,18,362935,1639014,5,1005,935,433,1314333,275106
1158646,1048587,1332672,4004219,14,3536,3341,1205,6378511,1183270
345763,1048582,1230696,9744507,19,3446,2893,3464,12049227,2199139
1821673,2097156,1181690,6886980,10,3061,2810,2243,11612790,1943181
1179990,126920,123,2149,4,11,0,4,77,7
1179990,1175524,248,9919,8,30,0,13,252,77
290392,39,1065095,6593560,12,2679,2459,2177,10232678,1863732
2377908,1048613,1399634,15481586,21,3772,3263,5357,10107877,2372535
773377,773331,32,2538,5,14,0,5,80,6
1158646,110080,503,5954,2,21,0,4,159,35
2641587,33,502590,2987408,10,1440,1233,744,1889673,351542
2188703,2097163,1182705,6813018,19,2851,2662,2156,10632001,1933210
2377908,2097155,1368078,15497400,21,3719,3200,5305,10124001,2375969
1158206,1158217,767,5451,3,21,2,4,124,29
2496408,31,417374,1686317,8,1031,947,447,1407421,292067
1301484,2097154,1160433,5533184,15,2947,2723,1875,10187817,1722987
2461139,1048617,1460636,14740338,15,3992,3490,4781,10073999,2372093
609396,609391,450,9055,5,28,0,8,307,105
1225387,2170434,223,7826,3,20,0,9,201,59
1179990,1175488,143,9196,8,23,0,10,234,70
1301484,12,1932292,5490292,11,2947,2716,1868,10122307,1710391
345763,30,1246542,9643820,17,3470,2945,3441,11857967,2165075
564745,1613414,214,4150,4,26,0,9,103,24
564745,22,595357,5383661,21,1876,1463,1362,1617741,396799
1158646,2097170,1425911,3988110,13,3578,3403,1257,6341789,1177500
1158206,1048593,1313524,3923605,14,3521,3286,1167,6149530,1144936
2267802,2097156,932080,8175909,14,2687,2321,2919,10305589,1894040
2377908,39,1398831,15432390,21,3769,3284,5294,10060690,2362400
2267802,412000,135,4276,1,18,0,5,220,38
564745,564500,107,6260,1,9,0,4,161,45
1225387,180105,125,6337,4,16,0,7,150,40
1158646,1158648,302,4965,3,24,0,4,130,26
801747,1048586,1406525,10559865,20,3655,3188,3505,13189553,2387015
2496408,963740,321,8699,1,14,0,14,543,106
1158206,21,1417590,3936456,14,3570,3376,1169,6185360,1150414
564745,33,643282,5399023,15,1954,1573,1371,1627991,399287
637736,5,1482934,17360873,35,3898,3267,6281,9881369,2375912
564745,564018,299,7950,3,30,0,7,223,67
2461139,1927255,324,6094,2,38,0,6,358,108
1935365,2464567,389,8897,4,49,0,12,371,125
1225387,1225394,1040,9450,2,19,2,10,250,79
2377908,1048610,1413380,15441298,20,3766,3277,5293,10068897,2364174
2377908,1,1398874,15540785,20,3731,3190,5319,10186548,2388369
