from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
13125,13147,276,7574,5,26,0,6,109,28
184927,166193,873,7631,4,37,1,9,364,119
123041,58,185974,793804,22,1341,705,665,1268726,249000
125215,125216,36,4089,4,14,0,4,55,13
251580,251581,48,1335,1,8,0,1,38,5
240863,261860,111,9637,8,24,0,9,170,64
231686,231724,289,9146,3,17,0,5,104,31
93831,85,157790,733224,19,1265,630,461,978177,226396
143525,143637,4441,9076,2,36,19,4,423,133
127721,128151,323,3828,2,14,0,4,92,23
47019,32,163757,702110,17,1273,682,477,1164294,249612
42160,32,230541,814123,19,1330,716,589,1074475,252066
144924,19,147607,862258,29,1238,583,598,1212844,263357
107495,67,155716,626700,13,1286,646,500,982586,208121
68072,68051,577,7558,6,38,0,10,360,68
100609,6,150989,934876,24,1310,597,506,1076635,258186
8016,8060,71,5703,4,16,0,5,143,25
110617,110860,666,9404,6,32,0,8,341,104
192759,58,152930,822023,18,1267,632,444,550770,140190
101873,102428,635,9169,5,25,0,10,373,106
262644,78,39859,263729,12,436,160,118,66669,22466
251580,251458,601,8144,3,37,0,9,358,130
116471,116439,71,2295,3,10,0,3,53,7
72410,79,225459,938148,24,1576,849,707,1098530,251522
127721,52,168615,739627,20,1329,710,611,1104806,244489
165947,166024,459,5450,4,32,1,4,148,45
143919,43,138499,554077,23,1217,557,473,1015135,210742
255663,240720,145,9054,4,17,0,9,265,97
66786,36,182977,858045,17,1433,761,697,1083628,246315
222504,67,203522,740288,15,1543,880,757,1082584,239370
123041,90,207867,761099,19,1276,635,634,1254038,244126
11574,65,125306,502776,16,1074,507,399,896430,192155
188100,188100,8,0,0,2,0,0,1,1
184568,25,145448,474371,17,1254,612,333,525850,129569
102560,11,222919,974812,26,1378,669,748,1144269,262763
95234,52,158916,850957,20,1257,668,605,990928,236604
255543,66,32807,130444,13,373,136,98,39024,12910
135981,91,105958,287709,11,933,427,251,463863,98251
110617,73,145964,805443,14,1277,586,489,1185244,261589
184927,184940,218,4338,2,20,0,3,174,48
