from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1497541,1048606,161737,8397773,18,1945,0,2275,10159109,1825861
191416,1048620,161886,5487701,17,1937,0,1516,8888620,1509764
1608303,33,151426,8885725,17,2056,0,2581,10943108,1870600
1070778,27849,1002,9909,6,60,0,15,440,165
1847988,1048620,168543,7479221,20,2013,0,1386,14684706,1808361
1162277,141488,39,369,1,4,0,1,21,2
1788164,1048618,43055,3188098,14,673,0,725,618362,178880
1499307,1048599,150309,8862188,27,1974,0,2491,9793923,1854370
1239740,39,123882,4302433,21,1505,0,1527,5093772,962920
847029,4,161325,11689152,24,2175,0,3801,9417523,1874642
781315,14,189557,12318176,29,2167,0,4044,9599775,1877374
1237749,1048611,118961,4323954,18,1507,0,1562,4931193,968719
191416,50,137307,5530215,18,1941,0,1695,8933622,1518253
1063066,18253,81,7684,3,13,0,5,149,37
1162277,1048583,254193,14167315,37,2207,0,4154,9652991,1884557
1608303,696789,4745,8744,4,22,5,7,239,95
1137464,43,153687,7737732,21,2086,0,2103,12090234,1812991
1772876,1048609,179872,10602927,16,2142,0,3271,10051031,1878971
1116335,84327,106,8398,4,12,0,9,1739,95
1127459,14,162674,10174795,18,2153,0,3156,11249804,1877374
629068,618297,65,6808,2,16,0,5,105,22
1169990,150521,30,8087,3,7,0,3,27,4
361765,27,167968,12041559,30,2150,0,3764,9962795,1882249
326524,332868,450,3032,4,10,0,4,51,5
1239740,1048596,109080,4181558,19,1503,0,1490,4901918,922432
1222063,12,160313,6783443,20,2029,0,2101,10433545,1725322
122512,1146923,1534,9689,7,56,0,11,394,110
1788164,920983,487,8059,6,34,0,13,224,82
1792688,1048601,37932,3022272,13,623,0,538,599563,172042
584089,583884,346,9167,6,25,0,9,161,58
621728,1048609,144972,3540846,11,1759,0,833,5175562,876745
1222063,53,148599,6787852,17,2026,0,1945,10436101,1725905
461414,461180,229,8048,5,24,0,8,208,78
1116335,1116348,101,6393,3,12,0,8,1365,64
751006,9,157301,9274731,32,1987,0,2586,9358599,1859424
494052,17,127200,2969510,13,1611,0,615,4037357,718971
413171,44,155190,10742857,19,2096,0,3626,10427870,1881075
810474,55,170318,10108062,25,2252,0,2976,10468225,1879647
1717090,1048585,156275,8582194,21,2088,0,2597,11043123,1864715
1239740,30,158111,4285224,20,1503,0,1528,5074737,958486
37011,1048601,154656,9479729,19,2149,0,2860,10103965,1864275
1777428,12,155670,9669050,20,2139,0,1638,11802767,1857720
1137464,110654,3129,1126,3,7,2,4,193,12
946745,10,163600,9471309,34,2088,0,1625,11837808,1875822
751006,1048588,161590,9087732,16,1979,0,2652,9308484,1844430
1200653,1048596,137873,5550015,16,1920,0,1520,8249575,1522613
153758,1048620,26711,2132915,23,497,0,324,849729,207592
361765,1048589,157888,11963464,27,2146,0,3759,9954666,1878837
1628684,722219,80,8061,3,22,0,6,288,83
1062382,32,2072,1118130,9,144,0,156,41043,15525
1310978,1048618,134938,4663779,17,1867,0,1309,5893892,1055570
461414,1419213,204,9146,5,22,0,12,272,108
1222678,55,146330,6690929,17,2041,0,2089,10682687,1717467
433386,1396691,26,717,2,9,0,2,35,5
810474,1699568,184,6855,4,20,0,7,158,47
1497541,1048577,140698,8328940,20,1948,0,2344,10129100,1818758
1222063,39,149909,6790163,18,2029,0,1936,10437362,1726202
1089366,1048578,163941,11133939,22,2096,0,3637,10227301,1878649
461414,457426,248,8365,4,18,0,7,223,85
1436966,1048595,280637,11326830,16,2153,0,3522,9997603,1879757
1167493,13,156751,13035872,24,2170,0,3954,9078570,1878256
1314331,36,154195,4396019,16,1823,0,1206,5817734,1057265
202773,1211439,131,9087,2,15,0,2,96,32
1792688,1796748,467,9084,5,24,0,8,224,79
1259084,274393,28,3451,3,10,0,5,46,9
810474,50,195985,10131115,24,2245,0,2983,10470973,1880756
1628684,717216,108,6586,3,22,0,9,273,76
1746351,1048619,148410,6517638,16,2094,0,1788,11242470,1698308
37011,1048619,219556,9491045,19,2146,0,2866,10106654,1865199
629068,1048596,128639,3814513,15,1835,0,1080,5657182,953693
781315,21,171679,12381770,27,2168,0,3869,9608783,1880865
224262,41,164039,11091786,28,2161,0,3223,9307182,1879617
1222678,1048588,161866,6636554,15,2033,0,2064,10650456,1709933
847029,1729109,128,3697,6,19,0,6,51,13
1607781,36,206213,9054593,16,2153,0,2673,10765276,1875959
37011,1048588,158004,9459336,20,2153,0,3015,10097527,1862200
1137464,1154411,65,8514,5,21,0,7,326,51
584089,54,170555,3748654,19,1950,0,1100,4789821,888137
61981,1048603,184586,9352625,35,2133,0,2744,10514359,1877078
1314331,336065,372,7339,9,36,0,10,211,77
1717090,832451,653,8435,3,13,1,8,155,51
1497541,1048592,144477,8509366,21,1950,0,2280,10192576,1834196
957068,25,169249,9090560,26,2164,0,1598,9869973,1409792
1587223,678041,465,8571,6,20,0,12,120,30
224262,1048602,168285,11013521,30,2169,0,3395,9291972,1874189
1222678,24,145602,6681694,12,2030,0,1888,10677744,1716297
1200653,1048619,138784,5511435,16,1913,0,1545,8222255,1516347
1314331,1048580,132363,4603012,20,1823,0,1278,5963943,1094335
433386,41,153066,4261826,18,1839,0,1167,4421174,864778
402518,24,141015,8694141,16,1957,0,2372,10151282,1824591
782680,33,156801,12254449,18,2169,0,3905,9698995,1878331
1792688,1797031,373,8529,4,21,0,8,197,69
224262,1048605,193398,11075095,32,2167,0,3254,9305003,1878795
1239740,42,109860,4276599,19,1503,0,1518,5064109,956110
1019281,1048587,158758,9460975,17,2131,0,1588,10386795,1802620
1847988,53,157564,7478389,20,2011,0,1386,14684313,1808249
769788,1048581,153018,9082807,26,2023,0,2600,9610591,1838246
236818,1238843,1424,9135,4,39,0,18,328,112
1017424,47,151404,9829538,15,2106,0,1730,9853969,1824905
153758,53,26763,2132083,23,497,0,324,848954,207412
1239740,1048622,109224,4281091,19,1503,0,1525,5069844,957401
97707,25,162629,10042899,22,2155,0,2906,9539331,1879767
680704,1048588,144285,3551490,20,1971,0,779,3567861,726965
1338321,49,158780,12452632,27,2141,0,3865,9633474,1880767
