from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
671842,1718558,17414,415269,21,172,44,122,20706,8756
1718558,1954250,206777,2341393,20,1260,501,784,920629,231023
1750425,1082914,1015092,11874810,31,3912,1325,4828,12552361,2233764
1718558,937959,1082946,18275059,34,4084,1769,6891,11190555,2693365
1178262,1358557,1111359,5274088,25,3379,1255,2328,11965153,1747869
439221,161593,788306,3032063,22,2624,547,1803,5934649,829797
905515,1467432,851999,11169035,22,3606,1374,4028,6283118,1386940
937964,2089633,349737,4965720,19,2180,339,1372,2672619,648256
1986568,1718558,1020646,18170318,28,4076,1484,7149,12965047,2657203
937959,2632764,299761,4154341,23,1798,277,1160,2167275,481043
1718745,1178262,1202657,11496350,29,4096,2091,4858,6493523,1551547
1358557,1718558,859312,12014963,29,3583,1176,4658,14980276,2657203
1467432,2392401,1086756,12054140,33,3828,1285,4436,17249421,2747648
2705237,935739,324323,4174534,21,1969,410,1038,14201940,1190568
1358557,1954250,947605,11816259,27,3827,1488,4434,14909980,2633503
2632764,937961,324784,4361752,26,1801,436,966,8265697,1209015
1954250,1461699,967467,12148239,27,3887,1786,4584,7102878,1698227
1984350,1954250,1077310,17338719,29,4264,1565,6709,12481690,2633503
2705237,937961,440266,5056275,28,2191,586,1173,17947129,1456871
1718745,1538465,1104748,9617725,26,3310,1177,4214,4634236,1121734
2279112,1718745,913600,10814718,21,3697,1088,4422,15066800,2582500
2440456,1986564,714153,9212635,28,3059,620,3347,14901684,2603078
2632558,1178261,456031,2488027,25,2272,257,1175,3582313,599340
2150691,487070,876958,4366206,18,3466,1108,2152,9173357,1451888
1082914,2392401,1032062,15940088,41,4402,1067,6040,13813063,2750583
1467432,1538465,462691,2648089,23,1930,360,753,3358323,575413
1986568,935740,80595,1102070,10,460,123,319,129348,46831
1467432,2025225,384048,6554489,23,2342,324,3149,10100279,1650143
1467432,935735,629138,9188510,17,3051,684,3921,15372236,2271636
1041063,1082914,341284,3786223,27,1947,387,1321,7017951,1060137
912826,937959,1027877,17322541,25,4137,1132,6398,12490723,2693365
2440456,2705237,588801,4293505,24,2211,702,2276,7647318,1305540
937959,1178262,948749,6416438,28,3920,969,2301,4919222,996372
670430,1538465,937697,9782353,32,3324,1212,4291,4128397,1121734
487070,2632764,577727,6748132,15,2409,592,3200,10035908,1665384
1718558,1954249,224197,2341352,19,1258,496,783,920596,231016
439221,1178262,729272,2944304,25,2578,835,1703,5445885,775451
937964,937961,8734,387990,15,156,17,131,12450,5829
1986564,1984349,82469,1175341,13,514,101,340,154030,49546
1178261,937959,1020272,6590634,34,3925,1284,2106,14092140,2047292
2632763,2632764,28,834,1,4,0,1,18,2
1461699,2279112,110354,1448670,12,716,118,527,317839,93959
1718558,1082914,1293737,15028326,33,4035,1394,5904,9384055,2233764
935739,1178261,983493,5623005,30,3859,1213,2031,4692749,996780
1467432,1178262,661582,3675264,24,2886,817,1854,5161590,878785
2632764,912826,925138,13299418,22,3598,1183,5506,14054012,2504337
1750425,1082914,941829,11874810,31,3912,1137,4828,12552361,2233764
2705237,935740,305962,4172357,20,1969,337,1037,14191769,1189822
1718558,1718745,26720,514861,15,208,53,159,45312,16659
937962,905515,1034539,18089635,31,4224,1642,6939,11741732,2636214
1467432,1358557,161205,1604859,15,899,156,455,1132044,227201
2270655,1718745,777882,10824167,21,3379,1069,4109,14240333,2581752
937964,2342647,976221,14409599,21,3679,1359,5601,10976009,2246026
1984349,2270655,651856,9289053,28,3003,898,3897,8270759,1709559
935735,2342647,820621,13855004,19,3665,644,5408,10983777,2246026
1041062,1954250,823628,12892827,26,3670,1149,5527,19365755,2633502
1041063,2392401,890505,13889759,34,3803,1422,5938,17026464,2750583
1954250,1718558,497762,2271863,21,1183,467,831,954998,256695
1082914,1082914,811,0,0,2,2,0,0,1
1082914,2150691,721405,3117262,22,2718,1337,928,2116517,470565
1986568,937961,10077,216892,13,80,28,81,2531,1279
937959,1538465,1124733,10371570,24,3332,982,2633,10974821,1934454
1082914,1461699,649222,7640544,24,3235,547,3280,10603311,1799453
1358557,1954249,825965,11816218,26,3826,1027,4433,14909955,2633494
701753,905515,317272,4223353,26,1700,641,1706,3522154,679758
2699681,1954250,1020447,12785120,26,3834,1560,5268,14634877,2633502
1750425,1082914,953599,11874810,31,3912,1223,4828,12552361,2233764
1538465,1718745,828205,9638138,27,3291,970,4389,13769698,2409957
1984349,1954249,1125351,17285746,31,4221,1882,6692,12393745,2633494
935740,2392401,942871,18331046,37,4397,824,7116,12703642,2750583
1750425,1178261,1241205,8765508,34,4074,1990,3943,7981249,1551707
1986564,937961,6795,197619,15,72,19,75,1825,834
2025225,937964,390805,4584554,26,2067,590,1178,5787669,992341
1082914,2632764,271721,2788397,32,1624,277,867,1455874,351966
1986573,1467432,475055,8811301,18,2412,664,2202,7456372,1523371
935740,1984350,893,700,1,4,2,1,20,2
2270647,487070,292979,1365499,20,1152,237,362,708067,171498
1041063,1986568,389081,5241026,21,2187,549,1249,11625276,1629427
1954250,1178262,1099901,11757842,31,4098,1520,4899,6062195,1551547
1538465,2632558,948851,7484830,17,2751,962,3536,9237308,1733180
1750425,912826,483719,3236718,17,1498,479,1278,2066324,448535
2150691,2025225,752511,3213557,19,2700,545,1537,4697647,922595
2150691,2025182,585123,3206079,18,2692,800,1536,4680812,919931
1750425,1954250,399687,4090710,25,1880,801,1673,3123589,674754
1082914,1178262,867189,3221407,34,3032,1153,1069,2410848,521915
1082914,2632764,289457,2788397,32,1624,336,867,1455874,351966
937961,1718745,1009185,17916505,24,4000,1475,7076,13186143,2607797
935735,1461700,794582,9426735,15,3234,810,2452,9215345,1752743
937962,1984349,93265,1204719,12,524,142,354,168643,53848
2150691,1467432,635465,3850133,23,2910,692,1940,6278648,1156493
937959,439221,708138,9236196,23,3040,805,4070,9482619,1635607
905515,1082914,911528,14818713,31,4189,826,5750,10729241,2233764
1041063,905515,855966,12916080,27,3581,1474,5544,16681968,2636214
2705237,905515,715331,13266137,32,3581,703,5692,24753823,2636214
1954250,2342647,331264,3720305,24,1807,403,1346,1795685,460123
937962,1358557,521734,7613313,16,2416,883,1820,6469965,1291784
937964,1538465,946575,10203586,25,3332,1537,2597,10084666,1933930
1986564,1309296,641923,8809041,20,2886,421,3609,15594073,1518734
1718558,1718558,785,0,0,2,2,0,0,1
1461699,1082914,737791,7480858,24,3199,1085,3108,10527087,1734970
1718558,1986568,1053208,18209753,30,4077,1593,6889,11182926,2690224
1467432,1309296,440959,2507069,21,1758,139,660,2700158,491656
2279112,1986565,611357,9315508,24,3041,263,3592,14038403,2338779
701753,937959,923968,15090890,30,3867,1018,5824,12671199,2693365
1041063,1041062,5181,10357,7,55,19,7,508,127
935740,1954250,1121839,17339419,30,4265,1919,6710,12365371,2633503
1178261,937964,1066808,6272526,37,3887,1521,2071,13922340,2000603
1718558,1041063,1123396,12969397,27,3427,1285,5642,7904729,1857156
935735,1178262,910406,5580852,25,3860,1003,2015,5053102,996417
1467432,1461699,115977,1156200,13,781,134,299,593140,126741
487070,701753,928534,7158527,26,2577,898,3182,10699883,1782744
2392401,1718745,206134,2818407,29,1249,467,1072,2475193,228661
1178261,1178261,563,0,0,2,2,0,0,1
1082914,1986565,460906,6199435,35,2721,207,1736,6860517,1322517
1082914,1538465,1160478,8133770,30,3639,1291,3335,10956503,1884013
1986565,1461700,576263,8662375,19,2746,968,2259,7634603,1484327
1358557,1358557,759,0,0,2,2,0,0,1
937964,1467432,414513,8752337,20,2408,366,2197,8040206,1550812
1467432,1082914,592809,6784956,25,2875,658,2747,10534589,1711411
1178262,937964,1345838,6268854,33,3884,1783,2062,13257456,2000603
1178261,1178262,1162,7588,12,46,3,17,200,45
2632764,1082914,314418,3046956,27,1683,431,976,6030700,903632
1178261,912826,1129091,10872093,32,4101,1572,4375,15505521,2504337
1750425,1082914,978200,11874810,31,3912,1302,4828,12552361,2233764
1954250,1178262,1171356,11757842,31,4098,1812,4899,6062195,1551547
2632764,905515,909883,14235606,28,3699,1237,5869,14507092,2636214
2392401,1467432,760500,12198096,32,3828,603,4567,7094041,1386940
439221,937957,671289,9306193,24,3043,641,3590,13546147,2337748
1358557,935740,511692,8152577,11,2695,597,2223,11686611,1918949
1461700,1178261,784255,4434138,25,3408,995,2230,4220115,867951
1178261,937959,1171723,6590634,34,3925,981,2106,14092140,2047292
937957,1986573,5441,178291,12,48,18,38,1256,652
1041063,1954250,799697,12898132,27,3671,1213,5532,16672773,2633503
1178262,1750425,1087705,8824759,31,4071,1383,3878,14167605,2275316
1309296,1986565,654151,8954988,27,2889,542,3304,15446444,2532409
937962,1041062,390222,5185331,19,2186,525,1404,2829990,659560
2025225,2392401,873479,15803654,41,3878,1260,6571,17251344,2750583
1041063,905515,830094,12916080,27,3581,1300,5544,16681968,2636214
