from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
235020,55465,205155,816749,25,1649,500,340,739762,117329
106263,237334,151501,1015249,18,1454,367,386,968371,163428
204749,204743,1623,14375,7,28,4,7,99,33
204759,224273,115289,689017,15,1261,278,374,960095,156169
224277,55465,162541,433530,14,1392,399,190,278197,52557
55478,80428,214374,775611,15,1763,525,268,1415124,219006
179314,179317,1619,22789,5,20,5,6,69,20
224273,237330,176121,1220584,22,1711,417,502,1539117,248434
181734,204729,59423,384298,21,737,135,202,214518,50324
80436,80501,29036,596801,17,238,79,55,46160,17291
238703,224272,176489,1178238,27,1698,430,508,1393113,214019
55478,263201,180373,881807,28,1596,428,484,1511736,239588
12799,107768,136200,549012,32,1129,341,242,565508,100716
107767,204729,102234,779746,32,1058,241,465,1068866,166303
235017,12747,128224,550900,18,1016,322,188,154982,40072
237334,55465,183191,959312,32,1580,424,424,537359,120482
117138,12798,275821,896965,22,1536,435,350,792867,146307
181722,179316,17602,128974,13,156,54,48,9238,3233
80436,204759,119615,1279746,30,1262,262,521,606622,145760
263201,55434,176100,888430,21,1591,433,534,564587,121847
204749,235020,102407,837825,22,1135,232,436,1022764,198093
204729,204743,4572,31119,9,104,7,17,674,293
204743,12799,182409,580509,22,899,188,342,631265,125752
235018,235020,1460,15601,3,16,4,3,59,11
94671,12753,181467,967761,25,1466,436,368,409391,94442
107770,181734,133249,851665,23,1176,333,457,1010506,191450
80428,12747,194097,1023933,19,1640,461,409,642722,151334
55465,12747,184752,510636,14,1530,449,253,729790,120406
263810,107767,146329,779018,31,1359,364,467,1009880,176729
80428,55465,214884,673385,18,1760,529,291,244317,66637
107767,4383,157745,1356856,30,1468,359,482,1850974,263011
204759,55434,110317,404106,17,971,238,284,307261,67987
181734,204743,48158,362310,19,659,91,184,182902,44629
179318,107784,126395,767631,29,1171,301,450,907850,165766
237330,131009,226114,1101593,30,1600,390,451,784128,168128
55465,12725,178012,514676,15,1530,435,257,738287,121833
12747,204749,96681,605466,21,1052,218,352,763029,118990
156744,237330,176487,1134345,26,1292,287,444,919466,203179
12754,55465,166018,454524,17,1448,425,235,298038,56203
179315,55465,143465,513724,25,1316,351,359,419568,89058
107768,12798,94416,469666,27,760,231,235,300313,60611
80436,181722,152091,1485038,29,1438,363,599,896358,202326
179317,131009,152148,712029,26,1364,346,486,814437,148681
179316,179318,1287,16053,5,15,4,5,204,15
132718,224277,162611,672886,19,1587,409,329,1571925,195561
131009,80436,212062,868207,20,1796,505,267,1155806,219906
12747,55434,174515,459031,16,1476,445,241,302472,58574
80501,80428,13205,270478,13,106,41,35,15490,4629
204759,179316,53551,351416,22,653,120,214,228791,52083
204729,80428,122492,1078232,19,1293,286,498,1504561,242023
12754,235020,107996,506521,18,827,272,159,466061,79083
12747,131009,176899,588914,18,1520,426,277,716320,112453
80433,107767,197454,1295887,34,1659,476,468,706773,143361
80433,80433,715,0,0,2,2,0,0,1
131009,263200,132045,1028670,24,1613,406,536,1262512,246744
204749,204743,934,14375,7,28,1,7,99,33
235020,55465,198240,816749,25,1649,490,340,739762,117329
204759,12754,85929,586746,18,888,200,330,618533,125396
12754,107767,131729,558726,26,1087,326,259,637628,100413
55465,204749,101826,412493,20,910,264,277,473206,81511
4383,80501,186078,1947389,32,1700,440,685,1139597,253274
55465,12798,144429,488390,19,1499,401,243,686929,112919
179318,4383,119395,1212662,29,1287,266,460,1317767,245049
181734,55465,142279,549466,20,1291,365,344,404695,90225
12747,80428,218860,1091990,20,1619,468,436,2167997,246741
179315,235018,105701,834082,24,1197,300,406,938278,182787
235018,55465,196981,811485,24,1648,492,339,603673,117329
131009,235020,187116,875092,22,1670,461,392,1162045,221368
179318,181722,19950,136137,14,159,63,58,7445,2836
55434,235020,191173,790359,22,1647,465,316,2103392,221653
4383,263810,126851,795344,19,1368,294,363,69035,25697
237330,55465,150605,955668,31,1579,432,423,528772,120482
80501,235020,203060,1365381,24,1764,493,541,1764493,223532
80501,262060,184263,1518244,24,1705,441,683,1867430,246923
80433,179318,149464,1445720,34,1478,345,595,937810,184457
179318,132718,95892,424016,20,1056,233,257,344020,65566
12747,204749,116702,605466,21,1052,245,352,763029,118990
80428,235020,206179,1300278,26,1767,515,552,992547,223532
12747,94671,329493,970932,23,1458,398,387,2118317,233635
55465,235020,190829,788390,23,1649,466,316,1410173,221507
179318,12747,117427,597188,22,1124,283,319,593855,110949
12725,80501,197912,1120732,18,1608,472,422,1762869,249190
80501,156738,162359,1422345,22,1467,403,596,1817647,234941
179317,55465,174868,506432,25,1312,354,358,469819,88987
80428,179317,268563,1150067,30,1461,405,603,795943,184694
55465,12798,171598,488390,19,1499,435,243,686929,112919
179315,263200,105868,883653,30,1141,239,475,1031668,196906
263200,80433,182702,1838865,32,1726,423,798,1208390,263076
4383,224272,257944,1580115,33,1719,424,596,1015796,215187
12747,80501,189300,1122442,18,1616,473,424,2175858,249134
263201,80436,203005,1808866,32,1726,436,798,1211683,262770
12745,179318,120819,629999,19,1172,293,317,811173,132905
235020,12754,129895,552309,19,1032,331,188,274189,37793
80501,12754,193915,1095220,19,1643,464,401,1374612,153347
12725,4383,155108,1107454,22,1481,368,295,1758921,248118
12754,263810,121341,589055,22,1186,280,330,727414,112623
262060,107770,234107,955638,26,1419,358,465,917991,145693
55478,235017,189165,782767,24,1650,455,315,1423841,220751
55465,12799,155413,503392,20,1532,344,244,715195,117866
131009,55478,71087,250000,14,567,182,133,102582,26675
224272,132718,161669,681188,14,1575,405,303,649957,120848
55465,80436,214191,1055927,21,1775,519,276,1539651,255551
263202,107768,154964,963542,31,1429,385,470,995483,146889
80428,106263,200747,1249034,21,1683,503,576,941658,211820
12798,55478,157558,428275,20,1390,390,227,261306,53031
80428,107762,201131,1014462,19,1619,492,499,627849,148337
55478,55478,626,0,0,2,2,0,0,1
204759,235020,109267,837151,22,1136,235,436,1282768,198084
12754,204759,98055,604248,24,900,189,348,769773,118595
179317,262060,194022,875646,28,1123,247,472,1120407,196725
235020,179317,149145,962333,24,1350,354,397,1001749,162298
55434,12747,197222,512605,13,1525,428,253,1375201,121080
204759,107762,103666,778883,18,1047,255,476,1194057,183554
235020,179318,143833,962943,25,1351,351,398,1003079,162510
80428,224272,55445,336547,10,486,148,158,35291,12992
