from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1421913,2097165,1424177,4608440,45,3216,3084,1844,4684618,947942
1226334,41,600857,2397814,25,1737,1488,1162,2626505,588423
3375777,1048610,1616029,5445764,36,3242,3349,2935,16878937,2222573
2215683,18,1464395,5215113,26,3336,3388,2944,14523088,2271083
3412372,2888744,37,1565,1,8,0,1,49,5
922993,922987,293,7292,7,38,0,10,441,133
1637622,589506,535,5472,3,24,1,5,124,30
3117248,35,488129,1917515,15,1282,1182,811,4226241,659023
2079587,2079586,490,627,1,6,1,1,32,2
1580278,1048581,665540,2019912,18,1359,1307,813,4073146,698447
1103302,1048595,488653,1537519,21,1393,1223,644,1920935,397108
1129821,1048578,1355355,3587548,18,2958,3100,2184,12361021,1642663
1785657,10,851361,2799178,11,2082,2026,1123,7082226,991822
1749550,1749519,869,6359,5,32,0,7,237,68
3099109,2,1255340,3584225,17,2734,2684,1236,5672560,992807
1877467,23,757610,1237524,16,2217,1851,804,2389290,419699
2056396,2097168,1182055,2978510,13,2236,2325,1515,12889949,1716026
357801,1,1414216,4689454,36,3076,2941,1939,4486375,931582
2035323,1048601,380998,855725,11,1017,888,543,1937596,367738
413324,36,1537780,10249838,25,3661,3525,4365,11292560,2347495
413324,8,1647370,10286325,22,3706,3560,4370,11339953,2357891
737147,25,821100,2781228,14,2034,1957,1089,7363845,991872
2511857,2074175,797,3870,4,20,1,5,139,29
3196683,1048594,1128281,4627481,22,2716,2554,2051,16331587,2251134
1219138,170590,37,1950,1,7,0,2,60,9
1129821,24,1332477,3907154,20,3058,3180,2383,14090732,1828969
1637622,589503,62,3844,3,10,0,3,88,19
1941860,893158,131,6033,4,16,0,4,77,16
2140508,107317,105,2089,2,10,0,3,83,11
830346,1878937,53,4761,1,10,0,3,100,23
157006,1048578,1551423,2607429,18,2094,1963,1109,4127147,817347
720397,1048611,538448,990543,23,1371,1197,597,2512958,432901
1749550,39,524459,1322746,13,1237,1222,898,4181158,699811
2515254,26,954875,2137588,17,2041,2106,1412,7577010,1140866
157006,2,551001,2218904,10,1482,1341,1066,3194073,672371
1941860,39,562637,1269258,16,1399,1317,995,3790203,638688
605250,2341587,169,8348,3,17,0,4,154,40
1785657,1048599,912047,2908598,15,2212,2099,1203,8865800,1123158
830346,830441,89,4144,2,12,0,3,83,16
413324,4,1626910,9837281,25,3715,3563,4160,10505295,2190513
2079587,1048612,1008093,2123227,23,1985,2028,1481,7231813,1132791
2079587,1048579,1672072,2144562,21,2001,2067,1424,7323648,1145778
3412372,33,1398027,4734124,19,3252,3289,2981,15299025,2262011
1355671,12,1499468,4519956,24,3204,3375,2571,14993168,2038216
2792073,17,1159885,3311945,20,2570,2470,1809,14845734,1797839
3305495,3305485,1800,9710,6,31,5,11,500,174
493808,1048580,1604962,9238733,22,3669,3546,4038,12325976,2359211
