from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
332905,715373,143808,2878994,22,1487,212,682,3515681,753961
115048,332923,183235,3733824,35,1624,247,956,4076692,807891
1688332,1575743,267048,12119648,38,2277,436,4761,8275408,1739657
714514,715373,7633,855005,17,196,7,432,77691,22053
715361,1792574,217385,6269127,23,1674,430,1634,9010121,1526025
714514,796516,377615,8864420,22,1970,758,3071,12797825,1808222
1575747,715373,182542,4515267,33,1696,290,2590,3774308,791921
715363,1311142,164060,2985408,24,1505,150,818,2936915,416896
1141012,714514,74826,1800254,29,577,160,384,1465289,260071
332902,1792575,175471,3827572,22,1643,267,1004,4511461,896393
715361,721396,103879,3236472,21,902,236,1671,2578958,525084
715361,867647,95426,1745781,17,994,99,513,395354,115346
656308,715361,208190,4754412,37,1685,203,2297,3891554,819139
332918,721396,216852,5865891,28,1763,463,2006,7280806,1334515
715361,867647,129037,1745781,17,994,171,513,395354,115346
1311127,714514,112120,3396916,33,1492,14,958,4924585,830917
332903,115049,246770,3619037,22,1605,300,776,4148843,858724
721396,656306,343117,7508360,37,2133,609,3235,9043882,1589917
1575747,1575747,498,0,0,2,1,0,0,1
1575744,332927,297899,2361133,32,1856,457,1642,2570170,566666
1575747,332903,331298,2310247,32,1841,556,1630,2694723,557240
1311143,715361,119745,2863440,24,1467,77,813,5033915,749895
715341,1792575,220802,6071955,18,1735,295,1587,7329948,1442149
721396,714514,97998,3111904,27,887,125,1367,2726283,604004
115049,1304519,151151,3662101,22,1414,123,1003,4517720,820632
656308,1575747,8664,139862,19,139,26,67,23448,5395
1315989,332902,908,96152,15,59,1,49,1822,858
715367,332903,124992,2910203,20,1485,17,749,1806408,382692
715367,1575727,146134,4640119,26,1668,158,2472,6385921,1144044
326884,721395,185988,5842638,28,1735,314,2001,6381613,1332102
715363,715361,12106,531702,15,162,22,240,40418,16998
1473275,1304519,176657,1739254,21,1649,274,1287,3297480,546438
715373,1311143,118149,2903912,20,1488,1,736,1914347,379979
1491170,1623099,176852,3719174,19,1222,421,973,4852457,796152
332927,1311142,4642,148470,14,74,12,30,2849,1448
721395,1251093,180911,6138017,29,1926,205,2410,6369785,1227940
721396,332918,225627,5753491,31,1770,281,1962,6147906,1062223
332927,332908,39067,408396,23,420,60,172,37053,15297
332909,1575743,276311,2314358,30,1890,422,1286,3620641,651048
656307,1575743,3114,15772,9,34,8,16,395,119
528747,656306,50432,913538,25,369,107,393,570645,128227
1251093,721396,355464,6214114,23,1927,614,2503,6529628,1329575
1850565,721395,177490,5348190,16,1120,448,1520,6413055,948555
656306,656306,1211,0,0,2,2,0,49,1
1315989,1575744,260301,2248038,33,1852,291,1253,4412222,618399
1575727,1315989,244474,2439702,31,1843,434,1689,2585656,575050
528747,332907,251755,2135634,34,1865,524,1265,3397426,586035
721396,1623099,93579,3076938,25,885,193,1435,2701982,598426
326876,867647,195065,2746082,26,1557,196,856,4332874,735744
1575743,1850565,326570,7202832,27,2030,462,2169,4740523,1215059
1850565,332902,435135,5648977,22,1738,292,1246,7380528,1083029
688396,715361,123110,3278010,18,1222,197,1586,5134244,629322
1575743,656288,13651,132644,14,105,32,39,9214,4162
1850565,332906,153969,5635393,22,1740,106,1239,7349423,1077684
332905,1315989,4521,63898,14,48,12,41,1232,455
721396,715367,162483,3685812,27,1280,371,1744,4301995,696479
656288,1473275,156020,1133612,14,674,320,531,477325,148233
332923,1311127,3293,101356,18,54,5,37,1256,608
796516,528747,423210,11870207,31,2272,776,4398,8819879,1704162
332907,1311143,1042,115385,20,49,1,37,2584,1301
