from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
993379,992380,781,7765,4,37,0,5,226,77
755629,94,50716,10057371,16,1350,0,3405,4318671,1067645
703180,88,55017,7611816,19,1344,0,2481,5054908,1066496
85853,22,66929,10696352,41,1499,0,3548,3809703,1068320
98654,98650,170,6654,4,14,0,4,32,6
287408,287544,180,9767,7,38,0,13,309,113
100244,113288,13,756,2,9,0,2,54,7
451866,82,55782,9431675,34,1402,0,3312,5110935,1066464
451866,67,55064,9447150,31,1395,0,3316,5111553,1066775
614439,82,60287,10964061,24,1538,0,3635,3788483,1066464
847526,89,49000,7652367,22,1224,0,2471,5344532,1066245
1060862,11,60444,4581879,24,1329,0,1352,3280967,716748
684620,697061,558,5782,4,17,0,6,97,31
711605,78,58502,7849034,28,1442,0,2817,5365400,1068181
917724,86,5212,644344,13,265,0,226,135886,41920
47344,37,55450,8846442,19,1336,0,3260,5766764,1067239
119278,6,64070,10679201,37,1480,0,3489,4340196,1068246
517679,20,59122,7931132,45,1349,0,2478,4694613,1068240
234671,65,63246,6420844,27,1443,0,1811,4767092,1065082
825355,57,53358,7733836,24,1363,0,2344,4830482,1067721
993335,991227,788,9745,5,33,0,13,239,80
290177,290190,132,7165,6,36,0,6,51,15
264321,10,78122,7237281,33,1436,0,2353,5148730,1068770
340368,340956,173,6446,3,16,0,3,108,29
287408,287504,139,8270,5,30,0,13,278,99
397929,29,24407,2474340,28,782,0,804,629287,181339
580099,30,78232,10659091,30,1659,0,3406,3692051,1067967
119278,7,63030,10677715,37,1478,0,3489,4340144,1068219
1016318,1016318,59,0,0,2,0,0,0,1
950973,6,67038,7501405,35,1501,0,2722,4721580,1068246
880030,99,56774,6213510,27,1379,0,1865,5241805,1064894
1060862,1060979,171,3409,2,11,0,5,272,16
385787,385918,88,7868,3,14,0,6,101,24
684620,27,62017,7637887,29,1476,0,2727,4596701,1067921
34434,30,22264,2361987,22,736,0,798,590600,162026
1042694,20,76725,6803488,40,1652,0,1940,5359371,1057433
65350,97,65071,8696258,27,1343,0,3248,5574775,1068077
1023247,53,8588,1256690,12,295,0,345,279540,81434
935827,49,47359,8616868,22,1274,0,2533,5010871,1067366
988292,96,52410,7406091,20,1356,0,2141,5437951,1066307
451866,58,81283,9492073,32,1403,0,3298,5114214,1068058
530498,82,54731,6156128,22,1369,0,1746,5138683,1066464
614029,613696,868,5791,3,29,0,8,21813,67
297989,23,67694,9489858,39,1530,0,3238,4567993,1068331
451866,10,65106,9533578,45,1521,0,3480,5123480,1068770
189499,97,59548,9978422,35,1423,0,3342,4601400,1068077
935827,941500,65,4953,3,15,0,6,176,40
880030,880030,7,0,0,2,0,0,0,1
692951,26,65253,7606497,31,1402,0,2833,5189631,1067997
98654,98,84013,10729039,39,1434,0,3439,4085601,1068069
847526,55,49885,7710947,26,1229,0,2479,5347750,1067803
297989,298016,999,9567,2,8,2,9,210,61
951830,951942,162,7805,1,14,0,7,154,33
692951,29,70012,7607735,34,1416,0,2839,5189695,1068031
909702,911039,108,1059,2,8,0,2,53,8
287408,51,14324,2888153,17,536,0,1286,553648,174617
511453,511452,15,1260,1,4,0,1,41,5
100519,72,57141,10688343,24,1418,0,3410,4145038,1066554
816170,36,51559,7777036,27,1273,0,2383,4609228,1068400
699280,695286,101,6672,6,12,0,11,102,24
100519,20,67250,10752345,42,1553,0,3572,4148510,1068240
816170,23,91888,7772973,40,1403,0,2537,4609102,1068331
521023,64,63529,6039045,16,1339,0,1653,4972131,1066073
688516,9,60697,7661116,33,1413,0,2864,5122107,1068778
532543,68,54251,6285889,18,1344,0,1785,5574869,1066844
508499,508514,310,8268,4,29,0,6,240,85
508499,19,54593,8193698,30,1357,0,2644,4929216,1068142
521023,553059,22,3322,2,8,0,2,26,3
993335,59,55086,7242606,19,1413,0,2024,4805032,1067925
711605,95,72933,7770797,20,1435,0,2804,5361389,1066198
85853,28,64439,10683652,37,1491,0,3543,3809214,1068061
511453,511555,136,9179,6,17,0,11,252,91
935827,935858,107,4453,8,26,0,8,157,34
703180,60,56559,7666023,22,1348,0,2485,5057855,1067945
950973,88,56433,7433737,21,1367,0,2561,4717972,1066496
847526,857862,111,6865,5,14,0,7,63,17
1040535,47,71425,6664984,33,1536,0,1785,4276066,1032148
926502,23,61786,8360175,40,1378,0,2838,4960436,1068331
100519,15,60438,10781330,37,1433,0,3535,4149363,1068715
663551,84,50661,7167367,18,1300,0,2306,4954388,1066702
106198,106223,439,3994,4,27,0,7,220,52
171130,35,86317,6378102,18,1396,0,1864,4694232,1063896
291357,88,95117,5132535,22,1486,0,1347,3647928,828270
385787,41,53822,9015279,17,1397,0,3014,5267195,1066930
1016318,95,30627,3465970,16,945,0,988,1392862,358487
